player_id	string
player_name	string
team_abbreviation	string
game_date	time
is_home	discrete
target_value	continuous
min	continuous
reb_rolling_5	continuous
reb_rolling_10	continuous
reb_rolling_20	continuous
reb_home	continuous
reb_away	continuous
min_1	continuous
is_home_1	continuous
plus_minus	continuous
opp_pts_allowed_avg	continuous
opp_reb_rate	continuous
target_value	continuous
player_id	player_name	team_abbreviation	game_date	is_home	target_value	min	reb_rolling_5	reb_rolling_10	reb_rolling_20	reb_home	reb_away	min_1	is_home_1	plus_minus	opp_pts_allowed_avg	opp_reb_rate
2544	LeBron James	LAL	2024-01-27	0	20	48	9.6	7.8	7.4	6.717949	8.0	48	False	-6	10.905747	0.115402296
2544	LeBron James	LAL	2024-01-29	0	6	37	9.2	7.9	7.3	6.717949	8.0	37	False	-11	10.939326	0.115
2544	LeBron James	LAL	2024-01-30	0	9	36	8.8	8.0	7.4	6.717949	8.0	36	False	-6	10.883002	0.114348784
2544	LeBron James	LAL	2024-02-03	0	5	40	8.8	8.0	7.1	6.717949	8.0	40	False	11	10.923405	0.11441489
2544	LeBron James	LAL	2024-02-05	0	4	40	8.8	7.9	6.8	6.717949	8.0	40	False	2	10.916492	0.114509396
2544	LeBron James	LAL	2024-02-08	1	9	35	6.6	8.1	6.9	6.717949	8.0	35	True	-6	10.956879	0.114989735
2544	LeBron James	LAL	2024-02-09	1	4	38	6.2	7.7	6.65	6.717949	8.0	38	True	15	10.953535	0.11474747
2544	LeBron James	LAL	2024-02-13	1	1	31	4.6	6.7	6.5	6.717949	8.0	31	True	9	10.92505	0.114299804
2544	LeBron James	LAL	2024-02-23	1	7	34	5.0	6.9	6.7	6.717949	8.0	34	True	21	11.020677	0.11480263
2544	LeBron James	LAL	2024-02-25	0	7	37	5.6	7.2	6.8	6.717949	8.0	37	False	-8	11.042671	0.1151206
2544	LeBron James	LAL	2024-02-28	0	6	37	5.0	5.8	6.8	6.717949	8.0	37	False	11	11.065813	0.11521938
2544	LeBron James	LAL	2024-02-29	1	4	39	5.0	5.6	6.75	6.717949	8.0	39	True	-5	11.10991	0.11558559
2544	LeBron James	LAL	2024-03-02	1	4	37	5.6	5.1	6.55	6.717949	8.0	37	True	-1	11.12611	0.11563055
2544	LeBron James	LAL	2024-03-04	1	11	31	6.4	5.7	6.85	6.717949	8.0	31	True	14	11.106644	0.11560315
2544	LeBron James	LAL	2024-03-06	1	5	36	6.0	5.8	6.85	6.717949	8.0	36	True	-3	11.128866	0.1156787
2544	LeBron James	LAL	2024-03-10	1	8	38	6.4	5.7	6.9	6.717949	8.0	38	True	14	11.15192	0.1159015
2544	LeBron James	LAL	2024-03-13	0	13	40	8.2	6.6	7.15	6.717949	8.0	40	False	-10	11.164204	0.11592775
2544	LeBron James	LAL	2024-03-16	1	8	38	9.0	7.3	7.0	6.717949	8.0	38	True	-6	11.223663	0.116247974
2544	LeBron James	LAL	2024-03-18	1	7	29	8.2	7.3	7.1	6.717949	8.0	29	True	20	11.259615	0.116586536
2544	LeBron James	LAL	2024-03-22	1	8	38	8.8	7.4	7.3	6.717949	8.0	38	True	7	11.225908	0.117259085
2544	LeBron James	LAL	2024-03-24	1	5	38	8.2	7.3	6.55	6.717949	8.0	38	True	12	11.23245	0.1175117
2544	LeBron James	LAL	2024-03-27	0	14	35	8.4	8.3	6.95	6.717949	8.0	35	False	33	11.277017	0.11883561
2544	LeBron James	LAL	2024-03-29	0	10	35	8.8	8.9	7.0	6.717949	8.0	35	False	-13	11.25976	0.11854354
2544	LeBron James	LAL	2024-03-31	0	7	37	8.8	8.5	7.1	6.717949	8.0	37	False	22	11.284866	0.11913946
2544	LeBron James	LAL	2024-04-02	0	4	29	8.0	8.4	7.1	6.717949	8.0	29	False	13	11.27672	0.11925329
2544	LeBron James	LAL	2024-04-03	0	7	36	8.4	8.3	7.0	6.717949	8.0	36	False	9	11.305798	0.11942029
2544	LeBron James	LAL	2024-04-06	1	5	36	6.6	7.5	7.05	6.717949	8.0	36	True	10	11.269615	0.11950785
2544	LeBron James	LAL	2024-04-09	1	7	36	6.0	7.4	7.35	6.717949	8.0	36	True	-6	11.277311	0.11939776
2544	LeBron James	LAL	2024-04-12	0	9	41	6.4	7.6	7.45	6.717949	8.0	41	False	-3	11.315352	0.11984786
2544	LeBron James	LAL	2024-04-14	0	11	38	7.8	7.9	7.65	6.717949	8.0	38	False	19	11.318742	0.119870044
101108	Chris Paul	SAS	2024-02-27	0	4	22	3.6	4.2	3.85	3.8965516	3.862069	22	False	17	11.049342	0.10390625
101108	Chris Paul	SAS	2024-02-29	0	4	26	4.0	3.9	3.85	3.8965516	3.862069	26	False	-7	11.030695	0.103836834
101108	Chris Paul	SAS	2024-03-01	0	4	24	4.4	3.6	3.75	3.8965516	3.862069	24	False	5	11.0912	0.1042
101108	Chris Paul	SAS	2024-03-03	0	3	21	4.2	3.6	3.8	3.8965516	3.862069	21	False	-29	11.047468	0.10359968
101108	Chris Paul	SAS	2024-03-06	1	2	20	3.4	3.5	3.65	3.8965516	3.862069	20	True	14	11.069445	0.104089506
101108	Chris Paul	SAS	2024-03-07	1	4	24	3.4	3.5	3.85	3.8965516	3.862069	24	True	-15	11.094512	0.103772864
101108	Chris Paul	SAS	2024-03-09	1	4	29	3.4	3.7	3.9	3.8965516	3.862069	29	True	-3	11.1306305	0.10397898
101108	Chris Paul	SAS	2024-03-11	0	9	33	4.4	4.4	4.1	3.8965516	3.862069	33	False	7	11.100592	0.10406805
101108	Chris Paul	SAS	2024-03-13	0	4	31	4.6	4.4	4.2	3.8965516	3.862069	31	False	-14	11.141619	0.104371384
101108	Chris Paul	SAS	2024-03-16	0	6	19	5.4	4.4	4.3	3.8965516	3.862069	19	False	1	11.14367	0.10451636
101108	Chris Paul	SAS	2024-03-18	1	4	20	5.4	4.4	4.3	3.8965516	3.862069	20	True	-2	11.163865	0.104866944
101108	Chris Paul	SAS	2024-03-20	1	4	24	5.4	4.4	4.15	3.8965516	3.862069	24	True	3	11.1837015	0.105248615
101108	Chris Paul	SAS	2024-03-22	1	6	25	4.8	4.6	4.1	3.8965516	3.862069	25	True	-2	11.154583	0.105300955
101108	Chris Paul	SAS	2024-03-24	0	4	20	4.8	4.7	4.15	3.8965516	3.862069	20	False	-5	11.144578	0.105187416
101108	Chris Paul	SAS	2024-03-26	0	2	23	4.0	4.7	4.1	3.8965516	3.862069	23	False	1	11.127969	0.10514512
101108	Chris Paul	SAS	2024-03-27	0	3	17	3.8	4.6	4.05	3.8965516	3.862069	17	False	-6	11.112713	0.10484928
101108	Chris Paul	SAS	2024-03-29	0	7	33	4.4	4.9	4.3	3.8965516	3.862069	33	False	11	11.153747	0.10513566
101108	Chris Paul	SAS	2024-03-31	0	4	22	4.0	4.4	4.4	3.8965516	3.862069	22	False	2	11.201274	0.105732486
101108	Chris Paul	SAS	2024-04-02	1	1	20	3.4	4.1	4.25	3.8965516	3.862069	20	True	8	11.212579	0.10600629
101108	Chris Paul	SAS	2024-04-04	0	2	22	3.4	3.7	4.05	3.8965516	3.862069	22	False	-7	11.197747	0.10607009
101108	Chris Paul	SAS	2024-04-05	0	5	31	3.8	3.8	4.1	3.8965516	3.862069	31	False	22	11.200744	0.10591698
101108	Chris Paul	SAS	2024-04-07	1	1	36	2.6	3.5	3.95	3.8965516	3.862069	36	True	15	11.198286	0.10608935
101108	Chris Paul	SAS	2024-04-09	0	6	25	3.0	3.5	4.05	3.8965516	3.862069	25	False	21	11.199275	0.10691425
101108	Chris Paul	SAS	2024-04-11	0	3	32	3.4	3.4	4.05	3.8965516	3.862069	32	False	3	11.197619	0.107172616
101108	Chris Paul	SAS	2024-04-12	1	4	28	3.8	3.6	4.15	3.8965516	3.862069	28	True	-4	11.204009	0.10739976
101108	Chris Paul	SAS	2024-04-14	1	4	23	3.6	3.7	4.15	3.8965516	3.862069	23	True	-11	11.234265	0.10775058
200768	Kyle Lowry	PHI	2024-02-22	1	4	25	3.0	2.9	3.05	3.2592592	3.2121212	25	True	4	14.464819	0.11321962
200768	Kyle Lowry	PHI	2024-02-25	1	2	21	2.6	3.0	2.75	3.2592592	3.2121212	21	True	-8	14.32438	0.112758264
200768	Kyle Lowry	PHI	2024-02-27	0	2	23	2.6	2.9	2.65	3.2592592	3.2121212	23	False	-4	14.334694	0.11316326
200768	Kyle Lowry	PHI	2024-03-01	1	6	36	3.2	3.2	2.85	3.2592592	3.2121212	36	True	5	14.285429	0.11407185
200768	Kyle Lowry	PHI	2024-03-03	0	4	33	3.6	3.3	2.8	3.2592592	3.2121212	33	False	-7	14.291913	0.11370809
200768	Kyle Lowry	PHI	2024-03-05	0	2	36	3.2	3.1	2.8	3.2592592	3.2121212	36	False	1	14.234496	0.11283915
200768	Kyle Lowry	PHI	2024-03-08	1	3	31	3.4	3.0	2.8	3.2592592	3.2121212	31	True	-11	14.110902	0.112077065
200768	Kyle Lowry	PHI	2024-03-10	0	2	31	3.4	3.0	2.75	3.2592592	3.2121212	31	False	-14	14.024074	0.11175926
200768	Kyle Lowry	PHI	2024-03-12	0	2	21	2.6	2.9	2.85	3.2592592	3.2121212	21	False	-16	13.9	0.11140909
200768	Kyle Lowry	PHI	2024-03-14	0	2	27	2.2	2.9	2.75	3.2592592	3.2121212	27	False	-11	13.876565	0.110912345
200768	Kyle Lowry	PHI	2024-03-16	1	6	29	3.0	3.1	3.0	3.2592592	3.2121212	29	True	15	13.878521	0.11087148
200768	Kyle Lowry	PHI	2024-03-18	1	4	35	3.2	3.3	3.15	3.2592592	3.2121212	35	True	6	13.89948	0.11078856
200768	Kyle Lowry	PHI	2024-03-20	0	3	25	3.4	3.4	3.15	3.2592592	3.2121212	25	False	-7	13.870528	0.11060477
200768	Kyle Lowry	PHI	2024-03-22	0	2	32	3.4	3.0	3.1	3.2592592	3.2121212	32	False	2	13.84396	0.11057047
200768	Kyle Lowry	PHI	2024-03-25	0	2	25	3.4	2.8	3.05	3.2592592	3.2121212	25	False	-22	13.772727	0.10913149
200768	Kyle Lowry	PHI	2024-03-27	1	0	22	2.2	2.6	2.85	3.2592592	3.2121212	22	True	3	13.7456	0.10904
200768	Kyle Lowry	PHI	2024-03-29	0	3	32	2.0	2.6	2.8	3.2592592	3.2121212	32	False	-4	13.739337	0.10932069
200768	Kyle Lowry	PHI	2024-03-31	0	1	38	1.6	2.5	2.75	3.2592592	3.2121212	38	False	7	13.702492	0.108917445
200768	Kyle Lowry	PHI	2024-04-02	1	1	28	1.4	2.4	2.65	3.2592592	3.2121212	28	True	4	13.695385	0.109192304
200768	Kyle Lowry	PHI	2024-04-04	0	6	34	2.2	2.8	2.85	3.2592592	3.2121212	34	False	11	13.673748	0.10864947
200768	Kyle Lowry	PHI	2024-04-06	0	1	21	2.4	2.3	2.7	3.2592592	3.2121212	21	False	7	13.666667	0.10904018
200768	Kyle Lowry	PHI	2024-04-12	1	3	24	2.4	2.2	2.75	3.2592592	3.2121212	24	True	11	13.611347	0.107801415
200768	Kyle Lowry	PHI	2024-04-14	1	4	23	3.0	2.3	2.85	3.2592592	3.2121212	23	True	17	13.573033	0.10754916
200782	P.J. Tucker	LAC	2024-02-23	0	3	14	1.4	2.0	2.875	2.1764705	3.4285715	14	False	-4	9.868421	0.096616544
200782	P.J. Tucker	LAC	2024-02-25	1	0	5	1.2	1.9	2.7058823	2.1764705	3.4285715	5	True	-1	9.850829	0.096593
200782	P.J. Tucker	LAC	2024-02-28	1	2	11	1.2	1.9	2.6666667	2.1764705	3.4285715	11	True	-3	9.864865	0.096666664
200782	P.J. Tucker	LAC	2024-03-10	1	6	26	2.2	2.0	2.8421052	2.1764705	3.4285715	26	True	-9	9.80937	0.09632472
200782	P.J. Tucker	LAC	2024-03-15	0	2	24	2.6	2.2	2.8	2.1764705	3.4285715	24	False	-2	9.791987	0.095416024
200782	P.J. Tucker	LAC	2024-03-17	1	4	21	2.8	2.1	2.65	2.1764705	3.4285715	21	True	3	9.726586	0.095808156
200782	P.J. Tucker	LAC	2024-03-20	0	7	26	4.2	2.7	2.85	2.1764705	3.4285715	26	False	1	9.693334	0.09574074
200782	P.J. Tucker	LAC	2024-03-22	0	2	8	4.2	2.7	2.75	2.1764705	3.4285715	8	False	7	9.696793	0.095809035
200782	P.J. Tucker	LAC	2024-03-25	1	2	12	3.4	2.8	2.6	2.1764705	3.4285715	12	True	-14	9.646393	0.09543847
200782	P.J. Tucker	LAC	2024-03-27	0	0	3	3.0	2.8	2.55	2.1764705	3.4285715	3	False	-2	9.659693	0.09595537
200782	P.J. Tucker	LAC	2024-04-04	1	3	17	2.8	2.8	2.4	2.1764705	3.4285715	17	True	-12	9.634438	0.09665563
200782	P.J. Tucker	LAC	2024-04-05	1	0	14	1.4	2.8	2.35	2.1764705	3.4285715	14	True	16	9.6470585	0.096797384
200782	P.J. Tucker	LAC	2024-04-07	1	1	14	1.2	2.7	2.3	2.1764705	3.4285715	14	True	-9	9.646452	0.09693548
200782	P.J. Tucker	LAC	2024-04-10	1	5	23	1.8	2.6	2.3	2.1764705	3.4285715	23	True	13	9.663717	0.09750316
200782	P.J. Tucker	LAC	2024-04-12	1	5	21	2.8	2.9	2.55	2.1764705	3.4285715	21	True	3	9.622972	0.09712859
200782	P.J. Tucker	LAC	2024-04-14	1	0	8	2.2	2.5	2.3	2.1764705	3.4285715	8	True	-5	9.620049	0.09715346
201142	Kevin Durant	PHX	2024-01-28	0	4	37	7.2	6.3	6.25	6.0555553	7.1025643	37	False	-25	14.225715	0.13235714
201142	Kevin Durant	PHX	2024-01-29	0	8	42	7.0	6.4	6.35	6.0555553	7.1025643	42	False	6	14.230986	0.1321831
201142	Kevin Durant	PHX	2024-01-31	0	5	38	6.8	6.4	6.45	6.0555553	7.1025643	38	False	20	14.21763	0.13195592
201142	Kevin Durant	PHX	2024-02-02	0	8	38	6.4	6.7	6.6	6.0555553	7.1025643	38	False	-1	14.219839	0.13210456
201142	Kevin Durant	PHX	2024-02-04	0	4	26	5.8	6.6	6.6	6.0555553	7.1025643	26	False	18	14.137662	0.13136363
201142	Kevin Durant	PHX	2024-02-06	1	10	39	7.0	7.1	6.75	6.0555553	7.1025643	39	True	8	14.115578	0.1326005
201142	Kevin Durant	PHX	2024-02-08	1	8	35	7.0	7.0	6.75	6.0555553	7.1025643	35	True	17	14.132678	0.13224816
201142	Kevin Durant	PHX	2024-02-10	0	10	39	8.0	7.4	6.75	6.0555553	7.1025643	39	False	0	14.1199045	0.13195443
201142	Kevin Durant	PHX	2024-02-13	1	11	38	8.6	7.5	7.1	6.0555553	7.1025643	38	True	8	13.990762	0.1306582
201142	Kevin Durant	PHX	2024-02-14	1	6	30	9.0	7.4	7.15	6.0555553	7.1025643	30	True	23	13.891156	0.12981859
201142	Kevin Durant	PHX	2024-02-22	0	6	40	8.2	7.6	6.95	6.0555553	7.1025643	40	False	-4	13.884701	0.12998891
201142	Kevin Durant	PHX	2024-02-23	0	11	38	8.8	7.9	7.15	6.0555553	7.1025643	38	False	5	13.897826	0.13103262
201142	Kevin Durant	PHX	2024-02-25	1	5	39	7.8	7.9	7.15	6.0555553	7.1025643	39	True	2	13.847134	0.12993631
201142	Kevin Durant	PHX	2024-02-29	1	7	40	7.0	7.8	7.25	6.0555553	7.1025643	40	True	2	13.836777	0.13104339
201142	Kevin Durant	PHX	2024-03-02	1	9	39	7.6	8.3	7.45	6.0555553	7.1025643	39	True	-5	13.760564	0.13073441
201142	Kevin Durant	PHX	2024-03-03	1	4	36	7.2	7.7	7.4	6.0555553	7.1025643	36	True	-9	13.771372	0.13071571
201142	Kevin Durant	PHX	2024-03-05	0	8	44	6.6	7.7	7.35	6.0555553	7.1025643	44	False	14	13.794922	0.13154297
201142	Kevin Durant	PHX	2024-03-07	1	3	35	6.2	7.0	7.2	6.0555553	7.1025643	35	True	8	13.794625	0.13171785
201142	Kevin Durant	PHX	2024-03-09	1	10	37	6.8	6.9	7.2	6.0555553	7.1025643	37	True	-1	13.798113	0.13231131
201142	Kevin Durant	PHX	2024-03-11	0	8	39	6.6	7.1	7.25	6.0555553	7.1025643	39	False	13	13.811111	0.13254629
201142	Kevin Durant	PHX	2024-03-14	0	3	34	6.4	6.8	7.2	6.0555553	7.1025643	34	False	-17	13.764066	0.13207804
201142	Kevin Durant	PHX	2024-03-15	0	8	38	6.4	6.5	7.2	6.0555553	7.1025643	38	False	-2	13.703571	0.13214286
201142	Kevin Durant	PHX	2024-03-17	0	9	41	7.6	6.9	7.4	6.0555553	7.1025643	41	False	-11	13.658494	0.13301226
201142	Kevin Durant	PHX	2024-03-20	1	8	36	7.2	7.0	7.4	6.0555553	7.1025643	36	True	1	13.630584	0.132689
201142	Kevin Durant	PHX	2024-03-21	1	4	37	6.4	6.5	7.4	6.0555553	7.1025643	37	True	0	13.618644	0.13254237
201142	Kevin Durant	PHX	2024-03-23	0	4	31	6.6	6.5	7.1	6.0555553	7.1025643	31	False	31	13.614357	0.13205342
201142	Kevin Durant	PHX	2024-03-25	0	8	36	6.6	6.5	7.1	6.0555553	7.1025643	36	False	5	13.580328	0.13233607
201142	Kevin Durant	PHX	2024-03-27	0	13	38	7.4	7.5	7.25	6.0555553	7.1025643	38	False	11	13.562197	0.13247173
201142	Kevin Durant	PHX	2024-03-29	0	6	31	7.0	7.1	7.0	6.0555553	7.1025643	31	False	-15	13.496025	0.13215421
201142	Kevin Durant	PHX	2024-04-01	0	7	41	7.6	7.0	7.05	6.0555553	7.1025643	41	False	13	13.409938	0.13097826
201142	Kevin Durant	PHX	2024-04-03	1	6	36	8.0	7.3	7.05	6.0555553	7.1025643	36	True	11	13.445469	0.1312212
201142	Kevin Durant	PHX	2024-04-05	1	6	35	7.6	7.1	6.8	6.0555553	7.1025643	35	True	22	13.409985	0.13101362
201142	Kevin Durant	PHX	2024-04-07	1	4	38	5.8	6.6	6.75	6.0555553	7.1025643	38	True	-12	13.404478	0.13085821
201142	Kevin Durant	PHX	2024-04-09	1	2	40	5.0	6.0	6.5	6.0555553	7.1025643	40	True	-14	13.320118	0.13032305
201142	Kevin Durant	PHX	2024-04-10	0	9	37	5.4	6.5	6.5	6.0555553	7.1025643	37	False	8	13.295224	0.12992041
201142	Kevin Durant	PHX	2024-04-12	0	5	42	5.2	6.6	6.55	6.0555553	7.1025643	42	False	-4	13.292439	0.13031384
201142	Kevin Durant	PHX	2024-04-14	0	4	38	4.8	6.2	6.35	6.0555553	7.1025643	38	False	30	13.272855	0.12995781
201143	Al Horford	BOS	2024-01-27	1	2	19	5.6	6.4	6.85	6.40625	6.3030305	19	True	-21	12.438637	0.12357955
201143	Al Horford	BOS	2024-01-29	1	8	36	6.6	6.5	6.75	6.40625	6.3030305	36	True	12	12.403547	0.12355876
201143	Al Horford	BOS	2024-02-01	1	9	24	6.4	6.8	6.95	6.40625	6.3030305	24	True	3	12.434043	0.12340426
201143	Al Horford	BOS	2024-02-04	1	5	23	6.2	6.5	6.7	6.40625	6.3030305	23	True	27	12.38125	0.123020835
201143	Al Horford	BOS	2024-02-07	1	8	36	6.4	6.9	6.7	6.40625	6.3030305	36	True	12	12.389002	0.12342159
201143	Al Horford	BOS	2024-02-09	1	5	23	7.0	6.3	6.35	6.40625	6.3030305	23	True	7	12.423154	0.123453096
201143	Al Horford	BOS	2024-02-11	0	5	25	6.4	6.5	6.2	6.40625	6.3030305	25	False	2	12.456862	0.12352941
201143	Al Horford	BOS	2024-02-13	0	6	37	5.8	6.1	6.2	6.40625	6.3030305	37	False	2	12.466281	0.123217724
201143	Al Horford	BOS	2024-02-22	0	5	23	5.8	6.0	6.2	6.40625	6.3030305	23	False	1	12.4925375	0.12327425
201143	Al Horford	BOS	2024-02-24	0	7	26	5.6	6.0	6.2	6.40625	6.3030305	26	False	11	12.508226	0.1226234
201143	Al Horford	BOS	2024-02-27	1	5	21	5.6	6.3	6.35	6.40625	6.3030305	21	True	-5	12.486535	0.12221724
201143	Al Horford	BOS	2024-03-01	1	8	28	6.2	6.3	6.4	6.40625	6.3030305	28	True	21	12.460318	0.12244268
201143	Al Horford	BOS	2024-03-03	1	4	21	5.8	5.8	6.3	6.40625	6.3030305	21	True	35	12.490468	0.12218371
201143	Al Horford	BOS	2024-03-05	0	5	20	5.8	5.8	6.15	6.40625	6.3030305	20	False	-2	12.475298	0.12172061
201143	Al Horford	BOS	2024-03-07	0	4	19	5.2	5.4	6.15	6.40625	6.3030305	19	False	-10	12.4882555	0.12231544
201143	Al Horford	BOS	2024-03-09	0	12	32	6.6	6.1	6.2	6.40625	6.3030305	32	False	0	12.450495	0.12215347
201143	Al Horford	BOS	2024-03-11	0	4	30	5.8	6.0	6.25	6.40625	6.3030305	30	False	11	12.47317	0.12182927
201143	Al Horford	BOS	2024-03-14	1	3	33	5.6	5.7	5.9	6.40625	6.3030305	33	True	15	12.5	0.121253945
201143	Al Horford	BOS	2024-03-17	0	4	23	5.4	5.6	5.8	6.40625	6.3030305	23	False	16	12.5	0.1209891
201143	Al Horford	BOS	2024-03-20	1	4	38	5.4	5.3	5.65	6.40625	6.3030305	38	True	15	12.503039	0.121162616
201143	Al Horford	BOS	2024-03-23	0	8	31	4.6	5.6	5.95	6.40625	6.3030305	31	False	9	12.530281	0.120310195
201143	Al Horford	BOS	2024-03-25	0	9	36	5.6	5.7	6.0	6.40625	6.3030305	36	False	-5	12.51895	0.12022595
201143	Al Horford	BOS	2024-03-30	0	6	30	6.2	5.9	5.85	6.40625	6.3030305	30	False	8	12.538352	0.12020597
201143	Al Horford	BOS	2024-04-01	0	5	25	6.4	5.9	5.85	6.40625	6.3030305	25	False	8	12.543539	0.12033006
201143	Al Horford	BOS	2024-04-03	1	4	25	6.4	5.9	5.65	6.40625	6.3030305	25	True	32	12.558171	0.12053324
201143	Al Horford	BOS	2024-04-05	1	6	20	6.0	5.3	5.7	6.40625	6.3030305	20	True	3	12.547945	0.12065069
201143	Al Horford	BOS	2024-04-07	1	6	21	5.4	5.5	5.75	6.40625	6.3030305	21	True	7	12.551352	0.120405406
201143	Al Horford	BOS	2024-04-11	1	2	16	4.6	5.4	5.55	6.40625	6.3030305	16	True	-18	12.497361	0.11992084
201144	Mike Conley	MIN	2024-01-31	1	4	25	3.2	2.8	2.45	2.7948718	2.945946	25	True	25	12.921616	0.11894299
201144	Mike Conley	MIN	2024-02-02	1	5	28	3.6	3.1	2.6	2.7948718	2.945946	28	True	-13	12.855814	0.118430234
201144	Mike Conley	MIN	2024-02-04	1	3	24	3.4	3.3	2.7	2.7948718	2.945946	24	True	17	12.867579	0.118664384
201144	Mike Conley	MIN	2024-02-06	0	0	36	2.8	3.0	2.7	2.7948718	2.945946	36	False	-9	12.831839	0.1183296
201144	Mike Conley	MIN	2024-02-08	0	5	31	3.4	3.1	2.9	2.7948718	2.945946	31	False	6	12.911894	0.118832596
201144	Mike Conley	MIN	2024-02-12	0	4	24	3.4	3.3	2.75	2.7948718	2.945946	24	False	10	12.877944	0.11755889
201144	Mike Conley	MIN	2024-02-13	0	4	26	3.2	3.4	2.85	2.7948718	2.945946	26	False	6	12.892632	0.11763158
201144	Mike Conley	MIN	2024-02-15	0	4	22	3.4	3.4	2.95	2.7948718	2.945946	22	False	6	12.820619	0.11695876
201144	Mike Conley	MIN	2024-02-23	1	2	28	3.8	3.3	2.85	2.7948718	2.945946	28	True	0	12.808081	0.116464645
201144	Mike Conley	MIN	2024-02-24	1	3	30	3.4	3.4	2.9	2.7948718	2.945946	30	True	4	12.782435	0.11716567
201144	Mike Conley	MIN	2024-02-27	1	0	20	2.6	3.0	2.9	2.7948718	2.945946	20	True	9	12.707031	0.11630859
201144	Mike Conley	MIN	2024-02-28	1	5	28	2.8	3.0	3.05	2.7948718	2.945946	28	True	-8	12.698656	0.11650672
201144	Mike Conley	MIN	2024-03-01	1	3	36	2.6	3.0	3.15	2.7948718	2.945946	36	True	-22	12.724008	0.11616257
201144	Mike Conley	MIN	2024-03-03	1	7	28	3.6	3.7	3.35	2.7948718	2.945946	28	True	8	12.728972	0.11668225
201144	Mike Conley	MIN	2024-03-04	1	2	29	3.4	3.4	3.25	2.7948718	2.945946	29	True	-3	12.744015	0.11694291
201144	Mike Conley	MIN	2024-03-07	0	5	30	4.4	3.5	3.4	2.7948718	2.945946	30	False	0	12.708333	0.1169837
201144	Mike Conley	MIN	2024-03-08	0	3	32	4.0	3.4	3.4	2.7948718	2.945946	32	False	-10	12.749104	0.117562726
201144	Mike Conley	MIN	2024-03-10	0	3	29	4.0	3.3	3.35	2.7948718	2.945946	29	False	-24	12.761484	0.11797703
201144	Mike Conley	MIN	2024-03-12	0	3	27	3.2	3.4	3.35	2.7948718	2.945946	27	False	4	12.815652	0.11778261
201144	Mike Conley	MIN	2024-03-16	0	2	30	3.2	3.3	3.35	2.7948718	2.945946	30	False	4	12.763203	0.117333904
201144	Mike Conley	MIN	2024-03-18	0	1	27	2.4	3.4	3.2	2.7948718	2.945946	27	False	15	12.737019	0.11683417
201144	Mike Conley	MIN	2024-03-19	1	6	29	3.0	3.5	3.25	2.7948718	2.945946	29	True	10	12.756622	0.11680464
201144	Mike Conley	MIN	2024-03-22	1	2	32	2.8	3.4	3.2	2.7948718	2.945946	32	True	6	12.756536	0.11654412
201144	Mike Conley	MIN	2024-03-24	1	1	30	2.4	2.8	3.25	2.7948718	2.945946	30	True	3	12.775806	0.11685484
201144	Mike Conley	MIN	2024-03-27	1	0	25	2.0	2.6	3.0	2.7948718	2.945946	25	True	5	12.83732	0.117145136
201144	Mike Conley	MIN	2024-03-29	0	3	32	2.4	2.4	2.95	2.7948718	2.945946	32	False	6	12.788402	0.11677116
201144	Mike Conley	MIN	2024-03-31	1	1	29	1.4	2.2	2.8	2.7948718	2.945946	29	True	-6	12.752308	0.11596154
201144	Mike Conley	MIN	2024-04-02	1	2	30	1.4	2.1	2.7	2.7948718	2.945946	30	True	5	12.747721	0.115919456
201144	Mike Conley	MIN	2024-04-05	0	0	25	1.2	1.8	2.6	2.7948718	2.945946	25	False	-27	12.792593	0.11596296
201144	Mike Conley	MIN	2024-04-07	0	4	26	2.0	2.0	2.65	2.7948718	2.945946	26	False	14	12.702624	0.11563411
201144	Mike Conley	MIN	2024-04-09	1	2	28	1.8	2.1	2.75	2.7948718	2.945946	28	True	14	12.730272	0.11545911
201144	Mike Conley	MIN	2024-04-10	0	4	30	2.4	1.9	2.7	2.7948718	2.945946	30	False	-10	12.739745	0.115275815
201144	Mike Conley	MIN	2024-04-12	1	6	31	3.2	2.3	2.85	2.7948718	2.945946	31	True	6	12.70195	0.11493733
201144	Mike Conley	MIN	2024-04-14	1	4	27	4.0	2.6	2.7	2.7948718	2.945946	27	True	-14	12.706612	0.11504821
201145	Jeff Green	HOU	2024-01-27	0	2	16	3.0	2.3	1.9	2.1842105	2.375	16	False	-15	11.396314	0.11209677
201145	Jeff Green	HOU	2024-01-29	1	2	8	2.4	2.5	1.95	2.1842105	2.375	8	True	4	11.40991	0.11266892
201145	Jeff Green	HOU	2024-01-31	1	0	15	1.8	2.2	1.9	2.1842105	2.375	15	True	2	11.454746	0.11296909
201145	Jeff Green	HOU	2024-02-02	1	3	15	1.6	2.3	1.9	2.1842105	2.375	15	True	5	11.386609	0.11236501
201145	Jeff Green	HOU	2024-02-04	0	2	16	1.8	2.4	2.0	2.1842105	2.375	16	False	-8	11.384778	0.11199789
201145	Jeff Green	HOU	2024-02-06	0	2	11	1.8	2.4	2.05	2.1842105	2.375	11	False	-9	11.369835	0.11141529
201145	Jeff Green	HOU	2024-02-09	0	6	27	2.6	2.5	2.15	2.1842105	2.375	27	False	18	11.3874235	0.11191683
201145	Jeff Green	HOU	2024-02-10	0	6	31	3.8	2.8	2.35	2.1842105	2.375	31	False	-20	11.420319	0.1126992
