player_id	string
player_name	string
team_abbreviation	string
game_date	time
is_home	discrete
target_value	continuous
min	continuous
pts_rolling_5	continuous
pts_rolling_10	continuous
pts_rolling_20	continuous
pts_home	continuous
pts_away	continuous
min_1	continuous
fg_pct	continuous
fg3_pct	continuous
ft_pct	continuous
is_home_1	continuous
plus_minus	continuous
opp_pts_allowed_avg	continuous
opp_ast_allowed_avg	continuous
opp_reb_rate	continuous
target_value	continuous
player_id	player_name	team_abbreviation	game_date	is_home	target_value	min	pts_rolling_5	pts_rolling_10	pts_rolling_20	pts_home	pts_away	min_1	fg_pct	fg3_pct	ft_pct	is_home_1	plus_minus	opp_pts_allowed_avg	opp_ast_allowed_avg	opp_reb_rate
2544	LeBron James	LAL	2024-01-27	0	36	48	27.6	25.2	25.15	24.794872	26.71875	48	0.56	0.5	1.0	False	-6	10.905747	2.4367816	0.115402296
2544	LeBron James	LAL	2024-01-29	0	23	37	27.2	24.3	24.65	24.794872	26.71875	37	0.6	0.4	0.375	False	-11	10.939326	2.447191	0.115
2544	LeBron James	LAL	2024-01-30	0	20	36	26.4	23.8	24.5	24.794872	26.71875	36	0.412	0.333	0.444	False	-6	10.883002	2.4348786	0.114348784
2544	LeBron James	LAL	2024-02-03	0	24	40	25.6	24.0	24.45	24.794872	26.71875	40	0.526	0.4	1.0	False	11	10.923405	2.4319148	0.11441489
2544	LeBron James	LAL	2024-02-05	0	26	40	25.8	25.6	24.5	24.794872	26.71875	40	0.545	0.0	0.667	False	2	10.916492	2.4384134	0.114509396
2544	LeBron James	LAL	2024-02-08	1	25	35	23.6	25.6	23.75	24.794872	26.71875	35	0.45	0.333	1.0	True	-6	10.956879	2.449692	0.114989735
2544	LeBron James	LAL	2024-02-09	1	21	38	23.2	25.2	24.0	24.794872	26.71875	38	0.462	1.0	0.875	True	15	10.953535	2.4747474	0.11474747
2544	LeBron James	LAL	2024-02-13	1	25	31	24.2	25.3	24.4	24.794872	26.71875	31	0.6	0.5	1.0	True	9	10.92505	2.4674556	0.114299804
2544	LeBron James	LAL	2024-02-23	1	30	34	25.4	25.5	24.6	24.794872	26.71875	34	0.591	0.667	1.0	True	21	11.020677	2.4398496	0.11480263
2544	LeBron James	LAL	2024-02-25	0	28	37	25.8	25.8	24.3	24.794872	26.71875	37	0.632	0.5	0.25	False	-8	11.042671	2.4489796	0.1151206
2544	LeBron James	LAL	2024-02-28	0	34	37	27.6	25.6	25.4	24.794872	26.71875	37	0.619	0.583	1.0	False	11	11.065813	2.4497259	0.11521938
2544	LeBron James	LAL	2024-02-29	1	31	39	29.6	26.4	25.35	24.794872	26.71875	39	0.5	0.4	0.714	True	-5	11.10991	2.4522521	0.11558559
2544	LeBron James	LAL	2024-03-02	1	26	37	29.8	27.0	25.4	24.794872	26.71875	37	0.6	0.4	0.0	True	-1	11.12611	2.4582593	0.11563055
2544	LeBron James	LAL	2024-03-04	1	19	31	27.6	26.5	25.25	24.794872	26.71875	31	0.5	0.333	0.8	True	14	11.106644	2.479021	0.11560315
2544	LeBron James	LAL	2024-03-06	1	31	36	28.2	27.0	26.3	24.794872	26.71875	36	0.625	0.25	1.0	True	-3	11.128866	2.4810996	0.1156787
2544	LeBron James	LAL	2024-03-10	1	29	38	27.2	27.4	26.5	24.794872	26.71875	38	0.625	0.5	0.778	True	14	11.15192	2.479132	0.1159015
2544	LeBron James	LAL	2024-03-13	0	18	40	24.6	27.1	26.15	24.794872	26.71875	40	0.375	0.25	0.667	False	-10	11.164204	2.4745483	0.11592775
2544	LeBron James	LAL	2024-03-16	1	40	38	27.4	28.6	26.95	24.794872	26.71875	38	0.652	0.6	0.875	True	-6	11.223663	2.471637	0.116247974
2544	LeBron James	LAL	2024-03-18	1	25	29	28.6	28.1	26.8	24.794872	26.71875	29	0.714	0.4	1.0	True	20	11.259615	2.4791667	0.116586536
2544	LeBron James	LAL	2024-03-22	1	20	38	26.4	27.3	26.55	24.794872	26.71875	38	0.467	0.333	0.714	True	7	11.225908	2.4770932	0.117259085
2544	LeBron James	LAL	2024-03-24	1	26	38	25.8	26.5	26.05	24.794872	26.71875	38	0.421	0.5	1.0	True	12	11.23245	2.4804993	0.1175117
2544	LeBron James	LAL	2024-03-27	0	23	35	26.8	25.7	26.05	24.794872	26.71875	35	0.571	0.0	0.636	False	33	11.277017	2.4824963	0.11883561
2544	LeBron James	LAL	2024-03-29	0	16	35	22.0	24.7	25.85	24.794872	26.71875	35	0.5	0.0	1.0	False	-13	11.25976	2.4924924	0.11854354
2544	LeBron James	LAL	2024-03-31	0	40	37	25.0	26.8	26.65	24.794872	26.71875	37	0.765	0.9	0.833	False	22	11.284866	2.4881306	0.11913946
2544	LeBron James	LAL	2024-04-02	0	23	29	25.6	26.0	26.5	24.794872	26.71875	29	0.833	1.0	0.4	False	13	11.27672	2.4963396	0.11925329
2544	LeBron James	LAL	2024-04-03	0	25	36	25.4	25.6	26.5	24.794872	26.71875	36	0.5	0.0	0.778	False	9	11.305798	2.5	0.11942029
2544	LeBron James	LAL	2024-04-06	1	24	36	25.6	26.2	26.65	24.794872	26.71875	36	0.556	0.2	0.6	True	10	11.269615	2.4935806	0.11950785
2544	LeBron James	LAL	2024-04-09	1	33	36	29.0	25.5	27.05	24.794872	26.71875	36	0.636	0.333	0.8	True	-6	11.277311	2.4915967	0.11939776
2544	LeBron James	LAL	2024-04-12	0	37	41	28.4	26.7	27.4	24.794872	26.71875	41	0.65	0.429	0.727	False	-3	11.315352	2.4937758	0.11984786
2544	LeBron James	LAL	2024-04-14	0	28	38	29.4	27.5	27.4	24.794872	26.71875	38	0.55	0.0	1.0	False	19	11.318742	2.502052	0.119870044
101108	Chris Paul	SAS	2024-02-27	0	9	22	12.4	9.9	8.75	9.655172	8.724138	22	0.5	0.6	0.0	False	17	11.049342	3.0016448	0.10390625
101108	Chris Paul	SAS	2024-02-29	0	11	26	9.8	10.1	8.7	9.655172	8.724138	26	0.375	0.5	0.75	False	-7	11.030695	3.016155	0.103836834
101108	Chris Paul	SAS	2024-03-01	0	13	24	10.0	11.0	8.6	9.655172	8.724138	24	0.5	0.5	0.0	False	5	11.0912	3.0208	0.1042
101108	Chris Paul	SAS	2024-03-03	0	2	21	8.6	11.0	8.4	9.655172	8.724138	21	0.167	0.0	0.0	False	-29	11.047468	3.0205696	0.10359968
101108	Chris Paul	SAS	2024-03-06	1	6	20	8.2	10.3	8.45	9.655172	8.724138	20	0.4	0.4	0.0	True	14	11.069445	3.0246913	0.104089506
101108	Chris Paul	SAS	2024-03-07	1	15	24	9.4	10.9	9.05	9.655172	8.724138	24	0.75	0.333	1.0	True	-15	11.094512	3.0365853	0.103772864
101108	Chris Paul	SAS	2024-03-09	1	10	29	9.2	9.5	9.45	9.655172	8.724138	29	0.444	0.667	0.0	True	-3	11.1306305	3.0555556	0.10397898
101108	Chris Paul	SAS	2024-03-11	0	19	33	10.4	10.2	9.65	9.655172	8.724138	33	0.474	0.25	0.0	False	7	11.100592	3.056213	0.10406805
101108	Chris Paul	SAS	2024-03-13	0	9	31	11.8	10.2	9.5	9.655172	8.724138	31	0.333	0.25	0.0	False	-14	11.141619	3.0606937	0.104371384
101108	Chris Paul	SAS	2024-03-16	0	8	19	12.2	10.2	9.8	9.655172	8.724138	19	0.571	0.0	0.0	False	1	11.14367	3.054054	0.10451636
101108	Chris Paul	SAS	2024-03-18	1	14	20	12.0	10.7	10.3	9.655172	8.724138	20	0.667	1.0	0.0	True	-2	11.163865	3.054622	0.104866944
101108	Chris Paul	SAS	2024-03-20	1	12	24	12.4	10.8	10.45	9.655172	8.724138	24	0.625	0.667	0.0	True	3	11.1837015	3.0676796	0.105248615
101108	Chris Paul	SAS	2024-03-22	1	12	25	11.0	10.7	10.85	9.655172	8.724138	25	0.5	0.4	0.0	True	-2	11.154583	3.0601916	0.105300955
101108	Chris Paul	SAS	2024-03-24	0	7	20	10.6	11.2	11.1	9.655172	8.724138	20	0.375	0.333	0.0	False	-5	11.144578	3.052209	0.105187416
101108	Chris Paul	SAS	2024-03-26	0	0	23	9.0	10.6	10.45	9.655172	8.724138	23	0.0	0.0	0.0	False	1	11.127969	3.0527704	0.10514512
101108	Chris Paul	SAS	2024-03-27	0	3	17	6.8	9.4	10.15	9.655172	8.724138	17	0.2	0.0	0.5	False	-6	11.112713	3.0589776	0.10484928
101108	Chris Paul	SAS	2024-03-29	0	11	33	6.6	9.5	9.5	9.655172	8.724138	33	0.833	0.5	0.0	False	11	11.153747	3.0710595	0.10513566
101108	Chris Paul	SAS	2024-03-31	0	9	22	6.0	8.5	9.35	9.655172	8.724138	22	0.444	0.333	0.0	False	2	11.201274	3.078981	0.105732486
101108	Chris Paul	SAS	2024-04-02	1	14	20	7.4	9.0	9.6	9.655172	8.724138	20	0.545	0.667	0.0	True	8	11.212579	3.0817611	0.10600629
101108	Chris Paul	SAS	2024-04-04	0	8	22	9.0	9.0	9.6	9.655172	8.724138	22	0.333	0.5	0.0	False	-7	11.197747	3.0851064	0.10607009
101108	Chris Paul	SAS	2024-04-05	0	9	31	10.2	8.5	9.6	9.655172	8.724138	31	0.429	0.25	1.0	False	22	11.200744	3.0842626	0.10591698
101108	Chris Paul	SAS	2024-04-07	1	12	36	10.4	8.5	9.65	9.655172	8.724138	36	0.5	0.333	0.0	True	15	11.198286	3.0979192	0.10608935
101108	Chris Paul	SAS	2024-04-09	0	11	25	10.8	8.4	9.55	9.655172	8.724138	25	0.5	0.25	0.0	False	21	11.199275	3.0954106	0.10691425
101108	Chris Paul	SAS	2024-04-11	0	8	32	9.6	8.5	9.85	9.655172	8.724138	32	0.333	0.333	0.0	False	3	11.197619	3.0952382	0.107172616
101108	Chris Paul	SAS	2024-04-12	1	9	28	9.8	9.4	10.0	9.655172	8.724138	28	0.444	0.333	0.0	True	-4	11.204009	3.096698	0.10739976
101108	Chris Paul	SAS	2024-04-14	1	6	23	9.2	9.7	9.55	9.655172	8.724138	23	0.3	0.0	0.0	True	-11	11.234265	3.104895	0.10775058
200768	Kyle Lowry	PHI	2024-02-22	1	11	25	4.2	5.1	7.0	7.962963	8.242424	25	0.714	0.5	0.0	True	4	14.464819	2.91258	0.11321962
200768	Kyle Lowry	PHI	2024-02-25	1	3	21	4.4	4.6	6.95	7.962963	8.242424	21	0.5	0.5	0.0	True	-8	14.32438	2.8884296	0.112758264
200768	Kyle Lowry	PHI	2024-02-27	0	3	23	4.2	3.9	6.95	7.962963	8.242424	23	0.333	0.0	1.0	False	-4	14.334694	2.8836734	0.11316326
200768	Kyle Lowry	PHI	2024-03-01	1	15	36	6.8	4.8	6.85	7.962963	8.242424	36	0.556	0.5	1.0	True	5	14.285429	2.8762474	0.11407185
200768	Kyle Lowry	PHI	2024-03-03	0	8	33	8.0	5.0	7.1	7.962963	8.242424	33	0.111	0.2	1.0	False	-7	14.291913	2.8856015	0.11370809
200768	Kyle Lowry	PHI	2024-03-05	0	14	36	8.6	6.4	6.95	7.962963	8.242424	36	0.556	0.571	0.0	False	1	14.234496	2.8662791	0.11283915
200768	Kyle Lowry	PHI	2024-03-08	1	6	31	9.2	6.8	6.4	7.962963	8.242424	31	0.2	0.25	0.75	True	-11	14.110902	2.836466	0.112077065
200768	Kyle Lowry	PHI	2024-03-10	0	8	31	10.2	7.2	6.3	7.962963	8.242424	31	0.375	0.4	0.0	False	-14	14.024074	2.8277779	0.11175926
200768	Kyle Lowry	PHI	2024-03-12	0	2	21	7.6	7.2	6.25	7.962963	8.242424	21	0.25	0.0	0.0	False	-16	13.9	2.8054545	0.11140909
200768	Kyle Lowry	PHI	2024-03-14	0	12	27	8.4	8.2	6.7	7.962963	8.242424	27	0.571	0.333	1.0	False	-11	13.876565	2.7889087	0.110912345
200768	Kyle Lowry	PHI	2024-03-16	1	5	29	6.6	7.6	6.35	7.962963	8.242424	29	0.2	0.2	1.0	True	15	13.878521	2.7975352	0.11087148
200768	Kyle Lowry	PHI	2024-03-18	1	16	35	8.6	8.9	6.75	7.962963	8.242424	35	0.5	0.6	1.0	True	6	13.89948	2.77643	0.11078856
200768	Kyle Lowry	PHI	2024-03-20	0	5	25	8.0	9.1	6.5	7.962963	8.242424	25	0.333	0.25	0.0	False	-7	13.870528	2.7989779	0.11060477
200768	Kyle Lowry	PHI	2024-03-22	0	5	32	8.6	8.1	6.45	7.962963	8.242424	32	0.167	0.25	1.0	False	2	13.84396	2.807047	0.11057047
200768	Kyle Lowry	PHI	2024-03-25	0	3	25	6.8	7.6	6.3	7.962963	8.242424	25	0.25	0.25	0.0	False	-22	13.772727	2.793831	0.10913149
200768	Kyle Lowry	PHI	2024-03-27	1	7	22	7.2	6.9	6.65	7.962963	8.242424	22	0.5	0.5	0.5	True	3	13.7456	2.7856	0.10904
200768	Kyle Lowry	PHI	2024-03-29	0	23	32	8.6	8.6	7.7	7.962963	8.242424	32	0.583	0.5	1.0	False	-4	13.739337	2.7977884	0.10932069
200768	Kyle Lowry	PHI	2024-03-31	0	11	38	9.8	8.9	8.05	7.962963	8.242424	38	0.667	0.6	0.0	False	7	13.702492	2.8084111	0.108917445
200768	Kyle Lowry	PHI	2024-04-02	1	4	28	9.6	9.1	8.15	7.962963	8.242424	28	1.0	1.0	0.5	True	4	13.695385	2.8061538	0.109192304
200768	Kyle Lowry	PHI	2024-04-04	0	8	34	10.6	8.7	8.45	7.962963	8.242424	34	0.429	0.4	0.0	False	11	13.673748	2.7996964	0.10864947
200768	Kyle Lowry	PHI	2024-04-06	0	8	21	10.8	9.0	8.3	7.962963	8.242424	21	0.75	0.667	0.0	False	7	13.666667	2.7886906	0.10904018
200768	Kyle Lowry	PHI	2024-04-12	1	7	24	7.6	8.1	8.5	7.962963	8.242424	24	0.667	1.0	1.0	True	11	13.611347	2.787234	0.107801415
200768	Kyle Lowry	PHI	2024-04-14	1	0	23	5.4	7.6	8.35	7.962963	8.242424	23	0.0	0.0	0.0	True	17	13.573033	2.786517	0.10754916
200782	P.J. Tucker	LAC	2024-02-23	0	0	14	0.0	0.9	1.25	1.7058823	1.6428572	14	0.0	0.0	0.0	False	-4	9.868421	2.3402255	0.096616544
200782	P.J. Tucker	LAC	2024-02-25	1	0	5	0.0	0.9	1.1764706	1.7058823	1.6428572	5	0.0	0.0	0.0	True	-1	9.850829	2.335175	0.096593
200782	P.J. Tucker	LAC	2024-02-28	1	0	11	0.0	0.6	1.1111112	1.7058823	1.6428572	11	0.0	0.0	0.0	True	-3	9.864865	2.336937	0.096666664
200782	P.J. Tucker	LAC	2024-03-10	1	7	26	1.4	0.7	1.4210526	1.7058823	1.6428572	26	0.333	0.167	0.0	True	-9	9.80937	2.3505654	0.09632472
200782	P.J. Tucker	LAC	2024-03-15	0	6	24	2.6	1.3	1.65	1.7058823	1.6428572	24	0.667	0.667	0.0	False	-2	9.791987	2.3343606	0.095416024
200782	P.J. Tucker	LAC	2024-03-17	1	3	21	3.2	1.6	1.8	1.7058823	1.6428572	21	0.333	1.0	0.0	True	3	9.726586	2.3217523	0.095808156
200782	P.J. Tucker	LAC	2024-03-20	0	0	26	3.2	1.6	1.65	1.7058823	1.6428572	26	0.0	0.0	0.0	False	1	9.693334	2.3274074	0.09574074
200782	P.J. Tucker	LAC	2024-03-22	0	3	8	3.8	1.9	1.65	1.7058823	1.6428572	8	0.5	1.0	0.0	False	7	9.696793	2.3396502	0.095809035
200782	P.J. Tucker	LAC	2024-03-25	1	0	12	2.4	1.9	1.65	1.7058823	1.6428572	12	0.0	0.0	0.0	True	-14	9.646393	2.3196604	0.09543847
200782	P.J. Tucker	LAC	2024-03-27	0	0	3	1.2	1.9	1.55	1.7058823	1.6428572	3	0.0	0.0	0.0	False	-2	9.659693	2.3291492	0.09595537
200782	P.J. Tucker	LAC	2024-04-04	1	0	17	0.6	1.9	1.4	1.7058823	1.6428572	17	0.0	0.0	0.0	True	-12	9.634438	2.3337748	0.09665563
200782	P.J. Tucker	LAC	2024-04-05	1	3	14	1.2	2.2	1.55	1.7058823	1.6428572	14	0.5	1.0	0.0	True	16	9.6470585	2.3359478	0.096797384
200782	P.J. Tucker	LAC	2024-04-07	1	0	14	0.6	2.2	1.4	1.7058823	1.6428572	14	0.0	0.0	0.0	True	-9	9.646452	2.3251612	0.09693548
200782	P.J. Tucker	LAC	2024-04-10	1	10	23	2.6	2.5	1.6	1.7058823	1.6428572	23	0.8	1.0	0.0	True	13	9.663717	2.3109987	0.09750316
200782	P.J. Tucker	LAC	2024-04-12	1	0	21	2.6	1.9	1.6	1.7058823	1.6428572	21	0.0	0.0	0.0	True	3	9.622972	2.3058677	0.09712859
200782	P.J. Tucker	LAC	2024-04-14	1	0	8	2.6	1.6	1.6	1.7058823	1.6428572	8	0.0	0.0	0.0	True	-5	9.620049	2.3019803	0.09715346
201142	Kevin Durant	PHX	2024-01-28	0	15	37	26.0	25.2	26.1	28.027779	26.23077	37	0.583	0.333	0.0	False	-25	14.225715	3.7971427	0.13235714
201142	Kevin Durant	PHX	2024-01-29	0	20	42	22.0	24.2	25.75	28.027779	26.23077	42	0.533	0.4	1.0	False	6	14.230986	3.8112676	0.1321831
201142	Kevin Durant	PHX	2024-01-31	0	33	38	20.0	25.7	25.95	28.027779	26.23077	38	0.625	0.333	0.917	False	20	14.21763	3.8236914	0.13195592
201142	Kevin Durant	PHX	2024-02-02	0	35	38	24.6	27.1	26.3	28.027779	26.23077	38	0.583	0.556	1.0	False	-1	14.219839	3.839142	0.13210456
201142	Kevin Durant	PHX	2024-02-04	0	18	26	24.2	26.2	25.2	28.027779	26.23077	26	0.778	1.0	0.5	False	18	14.137662	3.8077922	0.13136363
201142	Kevin Durant	PHX	2024-02-06	1	28	39	26.8	26.4	25.2	28.027779	26.23077	39	0.524	0.2	0.714	True	8	14.115578	3.7713568	0.1326005
201142	Kevin Durant	PHX	2024-02-08	1	31	35	29.0	25.5	25.95	28.027779	26.23077	35	0.609	0.333	1.0	True	17	14.132678	3.796069	0.13224816
201142	Kevin Durant	PHX	2024-02-10	0	24	39	27.2	23.6	25.8	28.027779	26.23077	39	0.4	0.25	1.0	False	0	14.1199045	3.7889688	0.13195443
201142	Kevin Durant	PHX	2024-02-13	1	28	38	25.8	25.2	26.15	28.027779	26.23077	38	0.647	0.4	0.667	True	8	13.990762	3.773672	0.1306582
201142	Kevin Durant	PHX	2024-02-14	1	25	30	27.2	25.7	25.85	28.027779	26.23077	30	0.615	0.333	1.0	True	23	13.891156	3.7573695	0.12981859
201142	Kevin Durant	PHX	2024-02-22	0	23	40	26.2	26.5	25.85	28.027779	26.23077	40	0.409	0.25	0.6	False	-4	13.884701	3.7694013	0.12998891
201142	Kevin Durant	PHX	2024-02-23	0	28	38	25.6	27.3	25.75	28.027779	26.23077	38	0.455	0.143	0.7	False	5	13.897826	3.7804348	0.13103262
201142	Kevin Durant	PHX	2024-02-25	1	22	39	25.2	26.2	25.95	28.027779	26.23077	39	0.35	0.25	1.0	True	2	13.847134	3.764331	0.12993631
201142	Kevin Durant	PHX	2024-02-29	1	24	40	24.4	25.1	26.1	28.027779	26.23077	40	0.421	0.333	0.7	True	2	13.836777	3.785124	0.13104339
201142	Kevin Durant	PHX	2024-03-02	1	30	39	25.4	26.3	26.25	28.027779	26.23077	39	0.632	0.25	0.625	True	-5	13.760564	3.77666	0.13073441
201142	Kevin Durant	PHX	2024-03-03	1	20	36	24.8	25.5	25.95	28.027779	26.23077	36	0.4	0.5	1.0	True	-9	13.771372	3.7693837	0.13071571
201142	Kevin Durant	PHX	2024-03-05	0	35	44	26.2	25.9	25.7	28.027779	26.23077	44	0.412	0.375	0.8	False	14	13.794922	3.7753906	0.13154297
201142	Kevin Durant	PHX	2024-03-07	1	35	35	28.8	27.0	25.3	28.027779	26.23077	35	0.579	0.4	0.917	True	8	13.794625	3.7677543	0.13171785
201142	Kevin Durant	PHX	2024-03-09	1	45	37	33.0	28.7	26.95	28.027779	26.23077	37	0.692	0.571	0.714	True	-1	13.798113	3.7584906	0.13231131
201142	Kevin Durant	PHX	2024-03-11	0	37	39	34.4	29.9	27.8	28.027779	26.23077	39	0.538	0.5	0.8	False	13	13.811111	3.7703705	0.13254629
201142	Kevin Durant	PHX	2024-03-14	0	20	34	34.4	29.6	28.05	28.027779	26.23077	34	0.474	0.333	0.5	False	-17	13.764066	3.7549908	0.13207804
201142	Kevin Durant	PHX	2024-03-15	0	13	38	30.0	28.1	27.7	28.027779	26.23077	38	0.333	0.167	1.0	False	-2	13.703571	3.775	0.13214286
201142	Kevin Durant	PHX	2024-03-17	0	11	41	25.2	27.0	26.6	28.027779	26.23077	41	0.4	0.333	1.0	False	-11	13.658494	3.7513134	0.13301226
201142	Kevin Durant	PHX	2024-03-20	1	22	36	20.6	26.8	25.95	28.027779	26.23077	36	0.556	0.333	0.0	True	1	13.630584	3.7594502	0.132689
201142	Kevin Durant	PHX	2024-03-21	1	19	37	17.0	25.7	26.0	28.027779	26.23077	37	0.333	0.25	1.0	True	0	13.618644	3.7457628	0.13254237
201142	Kevin Durant	PHX	2024-03-23	0	25	31	18.0	26.2	25.85	28.027779	26.23077	31	0.75	0.5	0.0	False	31	13.614357	3.7462437	0.13205342
201142	Kevin Durant	PHX	2024-03-25	0	29	36	21.2	25.6	25.75	28.027779	26.23077	36	0.706	0.667	0.5	False	5	13.580328	3.722951	0.13233607
201142	Kevin Durant	PHX	2024-03-27	0	30	38	25.0	25.1	26.05	28.027779	26.23077	38	0.6	0.75	1.0	False	11	13.562197	3.73021	0.13247173
201142	Kevin Durant	PHX	2024-03-29	0	26	31	25.8	23.2	25.95	28.027779	26.23077	31	0.588	0.571	0.667	False	-15	13.496025	3.7027028	0.13215421
201142	Kevin Durant	PHX	2024-04-01	0	20	41	26.0	21.5	25.7	28.027779	26.23077	41	0.368	0.273	1.0	False	13	13.409938	3.6645963	0.13097826
201142	Kevin Durant	PHX	2024-04-03	1	32	36	27.4	22.7	26.15	28.027779	26.23077	36	0.565	0.429	0.75	True	11	13.445469	3.6697388	0.1312212
201142	Kevin Durant	PHX	2024-04-05	1	22	35	26.0	23.6	25.85	28.027779	26.23077	35	0.643	0.25	1.0	True	22	13.409985	3.667171	0.13101362
201142	Kevin Durant	PHX	2024-04-07	1	23	38	24.6	24.8	25.9	28.027779	26.23077	38	0.364	0.375	1.0	True	-12	13.404478	3.6597016	0.13085821
201142	Kevin Durant	PHX	2024-04-09	1	21	40	23.6	24.7	25.75	28.027779	26.23077	40	0.364	0.4	0.6	True	-14	13.320118	3.6343613	0.13032305
201142	Kevin Durant	PHX	2024-04-10	0	24	37	24.4	25.2	25.45	28.027779	26.23077	37	0.476	0.222	1.0	False	8	13.295224	3.6063676	0.12992041
201142	Kevin Durant	PHX	2024-04-12	0	28	42	23.6	25.5	25.85	28.027779	26.23077	42	0.55	0.429	1.0	False	-4	13.292439	3.60913	0.13031384
201142	Kevin Durant	PHX	2024-04-14	0	15	38	22.2	24.1	24.85	28.027779	26.23077	38	0.429	0.333	1.0	False	30	13.272855	3.5907173	0.12995781
201143	Al Horford	BOS	2024-01-27	1	0	19	6.8	8.1	7.95	8.78125	8.515152	19	0.0	0.0	0.0	True	-21	12.438637	2.7295454	0.12357955
201143	Al Horford	BOS	2024-01-29	1	11	36	7.2	8.2	7.8	8.78125	8.515152	36	0.444	0.5	0.0	True	12	12.403547	2.7117517	0.12355876
201143	Al Horford	BOS	2024-02-01	1	6	24	7.2	7.7	8.0	8.78125	8.515152	24	0.333	0.333	0.0	True	3	12.434043	2.7255318	0.12340426
201143	Al Horford	BOS	2024-02-04	1	11	23	7.2	7.9	8.2	8.78125	8.515152	23	0.556	0.2	0.0	True	27	12.38125	2.7229166	0.123020835
201143	Al Horford	BOS	2024-02-07	1	14	36	8.4	8.6	8.5	8.78125	8.515152	36	0.417	0.444	0.0	True	12	12.389002	2.7331975	0.12342159
201143	Al Horford	BOS	2024-02-09	1	6	23	9.6	8.2	8.15	8.78125	8.515152	23	0.4	0.5	0.5	True	7	12.423154	2.734531	0.123453096
201143	Al Horford	BOS	2024-02-11	0	4	25	8.2	7.7	8.05	8.78125	8.515152	25	0.2	0.0	1.0	False	2	12.456862	2.7313726	0.12352941
201143	Al Horford	BOS	2024-02-13	0	16	37	10.2	8.7	8.55	8.78125	8.515152	37	1.0	1.0	1.0	False	2	12.466281	2.7572255	0.123217724
201143	Al Horford	BOS	2024-02-22	0	0	23	8.0	7.6	8.15	8.78125	8.515152	23	0.0	0.0	0.0	False	1	12.4925375	2.761194	0.12327425
201143	Al Horford	BOS	2024-02-24	0	10	26	7.2	7.8	8.3	8.78125	8.515152	26	0.714	0.0	0.0	False	11	12.508226	2.7477148	0.1226234
201143	Al Horford	BOS	2024-02-27	1	8	21	7.6	8.6	8.35	8.78125	8.515152	21	0.667	0.0	0.0	True	-5	12.486535	2.7414722	0.12221724
201143	Al Horford	BOS	2024-03-01	1	12	28	9.2	8.7	8.45	8.78125	8.515152	28	0.625	0.4	0.0	True	21	12.460318	2.7477953	0.12244268
201143	Al Horford	BOS	2024-03-03	1	7	21	7.4	8.8	8.25	8.78125	8.515152	21	0.6	0.5	0.0	True	35	12.490468	2.746967	0.12218371
201143	Al Horford	BOS	2024-03-05	0	7	20	8.8	8.4	8.15	8.78125	8.515152	20	0.375	0.25	0.0	False	-2	12.475298	2.7512777	0.12172061
201143	Al Horford	BOS	2024-03-07	0	2	19	7.2	7.2	7.9	8.78125	8.515152	19	0.0	0.0	1.0	False	-10	12.4882555	2.7449665	0.12231544
201143	Al Horford	BOS	2024-03-09	0	9	32	7.4	7.5	7.85	8.78125	8.515152	32	0.333	0.143	0.0	False	0	12.450495	2.7475247	0.12215347
201143	Al Horford	BOS	2024-03-11	0	11	30	7.2	8.2	7.95	8.78125	8.515152	30	1.0	1.0	0.0	False	11	12.47317	2.7495935	0.12182927
201143	Al Horford	BOS	2024-03-14	1	24	33	10.6	9.0	8.85	8.78125	8.515152	33	0.571	0.6	1.0	True	15	12.5	2.7712934	0.121253945
201143	Al Horford	BOS	2024-03-17	0	14	23	12.0	10.4	9.0	8.78125	8.515152	23	0.714	0.5	1.0	False	16	12.5	2.766355	0.1209891
201143	Al Horford	BOS	2024-03-20	1	8	38	13.2	10.2	9.0	8.78125	8.515152	38	1.0	1.0	0.0	True	15	12.503039	2.781155	0.121162616
201143	Al Horford	BOS	2024-03-23	0	23	31	16.0	11.7	10.15	8.78125	8.515152	31	0.5	0.5	1.0	False	9	12.530281	2.7769573	0.120310195
201143	Al Horford	BOS	2024-03-25	0	7	36	15.2	11.2	9.95	8.78125	8.515152	36	0.6	0.5	0.0	False	-5	12.51895	2.7827988	0.12022595
201143	Al Horford	BOS	2024-03-30	0	9	30	12.2	11.4	10.1	8.78125	8.515152	30	0.571	0.333	0.0	False	8	12.538352	2.7926137	0.12020597
201143	Al Horford	BOS	2024-04-01	0	15	25	12.4	12.2	10.3	8.78125	8.515152	25	0.545	0.5	0.0	False	8	12.543539	2.7837079	0.12033006
201143	Al Horford	BOS	2024-04-03	1	16	25	14.0	13.6	10.4	8.78125	8.515152	25	0.7	0.5	0.0	True	32	12.558171	2.7880886	0.12053324
201143	Al Horford	BOS	2024-04-05	1	8	20	11.0	13.5	10.5	8.78125	8.515152	20	0.429	0.2	0.5	True	3	12.547945	2.80137	0.12065069
201143	Al Horford	BOS	2024-04-07	1	7	21	11.0	13.1	10.65	8.78125	8.515152	21	0.5	0.25	0.0	True	7	12.551352	2.7945945	0.120405406
201143	Al Horford	BOS	2024-04-11	1	6	16	10.4	11.3	10.15	8.78125	8.515152	16	0.667	0.667	0.0	True	-18	12.497361	2.7968338	0.11992084
201144	Mike Conley	MIN	2024-01-31	1	10	25	9.6	9.1	10.05	11.179487	11.7027025	25	0.667	0.667	0.0	True	25	12.921616	2.91924	0.11894299
